STT,Code,Diali,GDCD,Hoahoc,KHTN,KHXH,LichSu,Ngoaingu,Nguvan,Sinhhoc,Toan,Vatli,City
606399,2067065,,,6,6.67,,,7.8,5,6.25,7.8,7.75,2
606400,2067066,,,6.25,6.42,,,3.6,7,5.5,7.6,7.5,2
606401,2067067,6.25,,,,,5.25,,7,,7,,2
606402,2067068,6.75,,,,,4.75,,7,,6.4,,2
606403,2067069,6.25,,,,,4.5,,5.25,,6.8,,2
606404,2067070,,,6,5.5,,,6,7,5.25,7.2,5.25,2
606405,2067071,7.75,8.75,,,7.58,6.25,7.6,6.25,,6.4,,2
606406,2067072,6,,,,,3,,6,,5.2,,2
606407,2067073,8.5,,,,,5.75,,7,,7.8,,2
606408,2067074,,,7.75,7.17,,,8.8,6.75,5.5,8.6,8.25,2
606409,2067075,5,,,,,5,,4.25,,3,,2
606410,2067076,,,5,5.58,,,6.8,7,4.5,7.2,7.25,2
606411,2067077,5.75,,,,,4,,5.75,,6.6,,2
606412,2067078,7.25,,,,,4,,6,,6.6,,2
606413,2067079,,,5,6.08,,,8.6,6.75,5,9.4,8.25,2
606414,2067080,6,,,,,4.5,,6.75,,7.6,,2
606415,2067081,,,8.5,,,,,,,8.4,8.25,2
606416,2067082,,,6.5,6.83,,,7.8,7,6.75,8.4,7.25,2
606417,2067083,,,4,4.67,,,6.4,5.25,4.5,6,5.5,2
606418,2067084,,,7,7,,,,6.25,6.25,9.2,7.75,2
606419,2067085,7.5,9,,,7.58,6.25,3.4,7.25,,6.8,,2
606420,2067086,,,6.75,6.58,,,6.2,6.5,6,8.2,7,2
606421,2067087,8,,,,,7.5,,5.25,,7,,2
606422,2067088,,,6.5,6.25,,,5.4,5.75,6,8.6,6.25,2
606423,2067089,5.5,,,,,4.5,,5,,5.8,,2
606424,2067090,7.25,,,,,5.75,,4.25,,3.8,,2
606425,2067091,,,6,5.5,,,7,6.25,5.25,7,5.25,2
606426,2067092,7,,,,,5.5,,5.5,,5.8,,2
606427,2067093,7.25,,,,,6.75,,6.5,,7.8,,2
606428,2067094,6.75,,,,,3,,6.5,,5.2,,2
606429,2067095,8.5,,,,,7.5,,7,,7.6,,2
606430,2067096,,,7.5,7,,,7.6,7,6.5,8.8,7,2
606431,2067097,,,6.75,6.17,,,7,6.25,5,7.8,6.75,2
606432,2067098,7.5,,,,,5,,5.5,,7,,2
606433,2067099,8.25,9.25,,,8.08,6.75,6.6,7,,8,,2
606434,2067100,8.25,,,,,3.75,,6.25,,6.6,,2
606435,2067101,8.25,9.75,,,8.83,8.5,8.8,7.75,,8.6,,2
606436,2067102,,,6,6.17,,,7,7.5,4,8.2,8.5,2
606437,2067103,,,4.75,4.83,,,,5,4,6.4,5.75,2
606438,2067104,,,6,5.92,,,5.4,5.75,5,7,6.75,2
606439,2067105,7.75,8.75,,,7.83,7,8.4,7,,7.4,,2
606440,2067106,,,8.75,7.58,,,7.6,7.75,8.5,9,5.5,2
606441,2067107,8,9.25,,,8.75,9,4.6,7,,7.2,,2
606442,2067108,6.75,9,,,7.08,5.5,7.4,6,,6.8,,2
606443,2067109,,,5.75,6.5,,,7.8,7.25,5.75,8,8,2
606444,2067110,,,6.75,6.08,,,,6,4.5,5.8,7,2
606445,2067111,,,4.75,5.42,,,,6,5.25,6,6.25,2
606446,2067112,5.25,8,,,5.5,3.25,4.6,6.5,,6,,2
606447,2067113,,,8.25,5.92,,,9.4,6.5,5.25,9.4,4.25,2
606448,2067114,7,9,,,7.58,6.75,5.6,7.25,,6.8,,2
606449,2067115,,,7,6.5,,,7.4,6.75,6.5,7.6,6,2
606450,2067116,6,,,,,3.25,,5.5,,4.4,,2
606451,2067117,,,8.75,,,,,,8.5,8.8,,2
606452,2067118,8.5,9.25,,,8.33,7.25,8.4,8,,8.8,,2
606453,2067119,6,8.5,,,6.17,4,6.6,7,,8,,2
606454,2067120,5.75,8,,,5.92,4,3.2,7,,5.2,,2
606455,2067121,,,5.25,5.83,,,6.2,7.25,5.75,7.2,6.5,2
606456,2067122,,,7.25,7.33,,,7.6,7.25,9.25,9.2,5.5,2
606457,2067123,,,5.75,5.67,,,6.8,7.25,5.25,8.6,6,2
606458,2067124,,,3.5,5.17,,,5.2,6.25,6.5,6.4,5.5,2
606459,2067125,,,4.5,4.33,,,,5.75,4.5,3.4,4,2
606460,2067126,,,5.75,6.5,,,5.4,7,7,7.2,6.75,2
606461,2067127,6.5,9,,,6.83,5,4.4,5.75,,7.2,,2
606462,2067128,5.25,,,,,3.75,,6.5,,3.8,,2
606463,2067129,,,4,4.42,,,,6.5,4.5,4.6,4.75,2
606464,2067130,5.5,,,,,2.5,,6.25,,6.2,,2
606465,2067131,7.75,,,,,5,,6.25,,6.6,,2
606466,2067132,,,5,5.5,,,4.8,6.75,5,6.4,6.5,2
606467,2067133,,,7.25,6,,,,6.75,5.75,6.8,5,2
606468,2067134,7.25,9,,,7.08,5,5.6,6.75,,7,,2
606469,2067135,6.5,8.75,,,6.92,5.5,8.4,7.75,,8.8,,2
606470,2067136,7.5,9,,,7.08,4.75,5.4,7,,6.4,,2
606471,2067137,7.75,8.75,,,7.58,6.25,6.2,7.75,,8.8,,2
606472,2067138,,,7.75,8,,,8.8,7.5,7.75,9,8.5,2
606473,2067139,,,6.25,6.33,,,5.6,7,5.25,7.2,7.5,2
606474,2067140,,,8.5,5.58,,,8.8,7.25,4.25,9,4,2
606475,2067141,,,5.25,6.58,,,8,7.5,5.5,9,9,2
606476,2067142,,,8.5,8.08,,,7.6,7.75,7,9.6,8.75,2
606477,2067143,,,7,7.5,,,8.6,8,6.5,9.4,9,2
606478,2067144,6,6.5,,,5.75,4.75,4.2,6.75,,7.2,,2
606479,2067145,,,8.5,,,,,,,8.2,8.25,2
606480,2067146,8.75,,,,,7.75,,6.75,,6.2,,2
606481,2067147,7,,,,,4.75,,6.75,,4.8,,2
606482,2067148,,,6,6.58,,,6.8,7.5,5.5,8.8,8.25,2
606483,2067149,6.25,,,,,5.5,,4,,5.6,,2
606484,2067150,7,,,,,4.25,,7.5,,5,,2
606485,2067151,4.5,,,,,4,,5.75,,5.6,,2
606486,2067152,,,4.75,4.5,,,,5,4.25,6,4.5,2
606487,2067153,,,8.25,8,,,8.6,7,7.75,9.4,8,2
606488,2067154,5.75,,,,,4.75,,5.25,,4.4,,2
606489,2067155,,,6.75,7.08,,,4.2,7.25,6.75,7.4,7.75,2
606490,2067156,,,9.25,6.83,,,9.2,8,5.25,9.2,6,2
606491,2067157,,,7.25,6.42,,,4.8,7.25,4.75,7.4,7.25,2
606492,2067158,,,4.5,5,,,,6.25,6,5.2,4.5,2
606493,2067159,,,6.25,,,,,,6,5.6,,2
606494,2067160,8,,,,,5.75,,6,,7,,2
606495,2067161,7.25,,,,,4,,6.75,,5.8,,2
606496,2067162,,,6.5,6.17,,,,7,5,7.2,7,2
606497,2067163,,,6.5,6.83,,,6.4,7.25,6.5,8.4,7.5,2
606498,2067164,7.25,8,,,6.42,4,6.2,6.75,,5.8,,2
606499,2067165,,,4.75,3.92,,,3.8,6.25,3.5,6.2,3.5,2
606500,2067166,7.5,8.5,,,7.67,7,7.4,6.5,,6,,2
606501,2067167,,,5,4.25,,,4.4,6,3.75,6.6,4,2
606502,2067168,,,7.75,,,,,,5.5,8.2,,2
606503,2067169,6,8.25,,,6.25,4.5,4.4,7,,7.4,,2
606504,2067170,,,3.25,3.67,,,4,6.75,3.5,7.8,4.25,2
606505,2067171,7.25,9.75,,,7.83,6.5,6.2,7,,7,,2
606506,2067173,,,4.5,5.5,,,4.8,6.25,5.25,7.8,6.75,2
606507,2067174,5.75,9,,,6.17,3.75,6,7.5,,7,,2
606508,2067175,,,6.25,5.83,,,6.2,6.25,5.5,7.2,5.75,2
606509,2067176,,,7.25,6.25,,,6,5,5,7,6.5,2
606510,2067177,,,7.25,6.17,,,5,5.5,5.25,7.2,6,2
606511,2067178,6.25,8.75,,,6.58,4.75,5.6,6.5,,7,,2
606512,2067179,6.75,8.75,,,6.5,4,4.4,6.75,,5,,2
606513,2067180,8.25,9.25,,,8,6.5,5,7.25,,7.6,,2
606514,2067181,,,7.25,5.83,,,5,7,3,6.8,7.25,2
606515,2067182,,,6,5.83,,,6.4,6.5,4.5,7.6,7,2
606516,2067183,6,8.75,,,6.25,4,4.6,6.5,,6.2,,2
606517,2067184,,,7,6.08,,,7.8,5.75,6,8.2,5.25,2
606518,2067185,,,8.5,6.75,,,6.8,7,6.25,7.2,5.5,2
606519,2067186,7.5,9.75,,,8.17,7.25,6.2,6.58,,7.4,,2
606520,2067187,,,7.5,6,,,3.8,6.08,4.5,7.4,6,2
606521,2067188,,,7.5,7.08,,,7.4,6.75,6,8.2,7.75,2
606522,2067189,,,4,4.75,,,4.8,5.5,4.75,7,5.5,2
606523,2067190,6.75,8.75,,,6.92,5.25,5.4,6,,6.4,,2
606524,2067191,6.25,9.25,,,7.25,6.25,4.2,6,,5.6,,2
606525,2067192,6.75,8.75,,,7.33,6.5,8.4,6.8,,5.2,,2
606526,2067193,,,7,6.83,,,5.2,7.5,5.5,8.4,8,2
606527,2067194,7.25,8.75,,,7.5,6.5,4.4,6.75,,6.4,,2
606528,2067195,,,8,6.75,,,5,6.75,6.25,6.8,6,2
606529,2067196,8.25,7.5,,,6.92,5,3.4,6.5,,5,,2
606530,2067197,,,8.75,,,,,,,8.8,6.75,2
606531,2067198,7.25,9.25,,,7.33,5.5,6,6.75,,7.8,,2
606532,2067199,,,,,,,6,7.5,,6.4,,2
606533,2067200,,,5.5,5.5,,,5.8,7,5.25,6.6,5.75,2
606534,2067201,5.25,9,,,5.75,3,4.8,5,,6,,2
606535,2067202,,,6.5,6.92,,,7.6,7.25,6.5,8.4,7.75,2
606536,2067203,8.25,9.5,,,8.58,8,4.4,7,,8.8,,2
606537,2067204,,,5,5.08,,,5.8,6.75,5.5,5.8,4.75,2
606538,2067205,,,7.25,6.67,,,5.8,7,5.5,8.4,7.25,2
606539,2067206,,,8,7.25,,,6,7.5,6.25,7.6,7.5,2
606540,2067207,6.25,9,,,6.92,5.5,3.8,6.5,,5.4,,2
606541,2067208,6.5,8.5,,,7.33,7,7.4,6.25,,5.2,,2
606542,2067209,7.25,9.25,,,7,4.5,7,8.25,,8,,2
606543,2067210,,,8.75,,,,,,6.75,8.6,,2
606544,2067211,,,6.5,6.17,,,6.6,6.75,6,7.4,6,2
606545,2067212,,,7,6.08,,,5.6,7,5.25,7.2,6,2
606546,2067213,,,4,5.42,,,5.6,6.75,5.75,7.2,6.5,2
606547,2067214,6.25,9,,,6.83,5.25,6.4,6,,7,,2
606548,2067215,,,4.5,4.17,,,5.6,5.25,5,7.4,3,2
606549,2067216,,,8.25,7.17,,,4.6,6.5,6.5,7.4,6.75,2
606550,2067217,,,8,6.92,,,5.2,6.25,5.5,8.4,7.25,2
606551,2067218,,,4.75,5.33,,,6.4,5.75,6,7,5.25,2
606552,2067219,,,4.5,4.25,,,5.2,6.25,3.5,7.2,4.75,2
606553,2067220,,,4.75,5.33,,,3.4,6.25,6.25,6.6,5,2
606554,2067221,,,5.5,5.58,,,4.4,6,4.75,8.2,6.5,2
606555,2067222,,,6.75,5.83,,,6.4,7.25,5.25,6.6,5.5,2
606556,2067223,,,,,,,,6,,5.2,,2
606557,2067224,,,5,4.92,,,7.2,7,5.25,7.2,4.5,2
606558,2067225,,,5.25,6.42,,,7.2,7,6.5,7.8,7.5,2
606559,2067226,,,6.25,,,,4.8,,5.5,6.4,,2
606560,2067227,4.5,9.25,,,6.25,5,5.4,6,,6.6,,2
606561,2067228,,,6,5.5,,,4.2,5.25,3.75,7.4,6.75,2
606562,2067229,,,4.25,5.33,,,6.4,6,5.5,7,6.25,2
606563,2067230,8.25,,,,,7.75,,5,,,,2
606564,2067231,6.5,8.75,,,6.67,4.75,5,7.25,,8,,2
606565,2067232,,,,,,,7.2,,,8.8,6.75,2
606566,2067233,,,7.75,6.67,,,5.8,6.5,6.5,7.6,5.75,2
606567,2067234,,,6.75,,,,,,6.75,7.8,,2
606568,2067235,,,8.25,7.42,,,6.6,7.25,6.5,8.4,7.5,2
606569,2067236,,,8,,,,,,,8.4,7.75,2
606570,2067237,,,7.5,6.5,,,5.8,6.75,5.75,7.8,6.25,2
606571,2067238,,,6.5,,,,,,6.5,7,,2
606572,2067239,,,,,,,8.2,,,3.8,3.25,2
606573,2067240,,,6.5,5.67,,,6.2,6.25,4.25,5.8,6.25,2
606574,2067241,,,6.25,6,,,6.2,6.75,5.25,7.8,6.5,2
606575,2067242,,,8.25,7.5,,,5.4,6.5,7.75,8.4,6.5,2
606576,2067243,,,4.75,5.08,,,4.4,6.75,5.25,7,5.25,2
606577,2067244,,,7.25,6.83,,,7,7.25,6.25,8.4,7,2
606578,2067245,,,6.25,5.58,,,5,5.5,6.25,6.6,4.25,2
606579,2067246,7,9.75,,,7.25,5,5.8,6,,5.4,,2
606580,2067247,,,7.75,,,,,,7.75,8.2,,2
606581,2067248,,,6.25,5.75,,,5,6.5,5.75,6.6,5.25,2
606582,2067249,,,,,,,8.2,8.25,,8.8,,2
606583,2067250,,,7.5,,,,,,6.5,8.4,,2
606584,2067251,5,7.25,,,5.42,4,4.2,5.5,,5.8,,2
606585,2067252,,,8.5,7.33,,,6.2,7,6.25,8.2,7.25,2
606586,2067253,,,5.75,5.92,,,4.2,5.75,6.25,7.2,5.75,2
606587,2067254,,,6,5.17,,,5.6,5.25,3.25,7.6,6.25,2
606588,2067255,,,6.25,6.33,,,4.2,6.75,6,8,6.75,2
606589,2067256,,,8.75,,,,,,8.75,9,,2
606590,2067257,,,7.75,8.08,,,6,6,8.25,9.2,8.25,2
606591,2067258,,,8,,,,,,7.25,8.8,,2
606592,2067259,,,6.25,6.08,,,3,6,6.25,7.8,5.75,2
606593,2067260,7.5,9,,,7.17,5,5,6.75,,5.4,,2
606594,2067261,,,7.25,6.5,,,4.6,6,5,8.2,7.25,2
606595,2067262,4.75,7.75,,,5.92,5.25,7.8,5.75,,6.8,,2
606596,2067263,8.25,8.25,,,7.67,6.5,5.8,7.25,,6.8,,2
606597,2067264,8,8.25,,,7.42,6,6.4,6.75,,7.6,,2
606598,2067265,,,,,,,4.6,,,5.2,3,2
606599,2067266,,,,,,,4.2,,,7.8,7,2
606600,2067267,,,6.75,6.5,,,3.6,7,5,7.8,7.75,2
606601,2067268,,,7.25,6.33,,,4,7.25,4,7.6,7.75,2
606602,2067269,,,5.5,5.92,,,4.8,7,5.25,9,7,2
606603,2067270,,,7,6.17,,,6.2,6.75,6.25,6.6,5.25,2
606604,2067271,8,9.5,,,7.75,5.75,7,7.75,,7.4,,2
606605,2067272,,,7.5,,,,,,,7,6.75,2
606606,2067273,6.5,9.5,,,6.5,3.5,5.8,6,,6.8,,2
606607,2067274,,,7.75,7.42,,,7,5.75,7.25,8.6,7.25,2
606608,2067275,,,6,5.42,,,3.8,6,5.5,6.6,4.75,2
606609,2067276,7.5,8,,,6.33,3.5,6.2,7,,6.6,,2
606610,2067277,,,6.25,5.25,,,4,5.25,3,6.8,6.5,2
606611,2067278,,,6.25,5.33,,,5.2,6,5.5,5.8,4.25,2
606612,2067279,,,8.5,8.08,,,5.8,7.5,7.5,7.4,8.25,2
606613,2067280,,,7.75,6.83,,,5.6,6.5,6.5,7.8,6.25,2
606614,2067281,8,8,,,7.08,5.25,5.4,6,,7.2,,2
606615,2067282,7,8.75,,,6.75,4.5,6.4,6.5,,8.4,,2
606616,2067283,,,8.75,7.58,,,6.8,6.25,7.5,7.8,6.5,2
606617,2067284,,,6,6.17,,,6.2,7.25,6.25,8,6.25,2
606618,2067285,,,6.5,5.08,,,5.6,6.75,4.75,7.2,4,2
606619,2067286,,,,,,,8.6,8,,,,2
606620,2067287,,,5,,,,,,,4.4,3.25,2
606621,2067288,,,4.25,5.08,,,5.4,7.25,5.25,8,5.75,2
606622,2067289,,,,,,,6.6,7.5,,7.8,,2
606623,2067290,,,8.75,,,,,,7.75,9.2,,2
606624,2067292,5.75,9,,,7.08,6.5,3.8,5.5,,5.6,,2
606625,2067293,7.5,7.75,,,7.5,7.25,7.2,7.25,,9,,2
606626,2067294,,,8,6.33,,,4.6,6,5,8,6,2
606627,2067295,,,6.75,6.08,,,7.6,6.75,5.25,6.6,6.25,2
606628,2067296,6.5,9.75,,,6.75,4,5.2,7.5,,7,,2
606629,2067297,,,5,4.42,,,,7.25,5.5,6.6,2.75,2
606630,2067298,,,7.75,7.25,,,6.2,7,6.5,7.6,7.5,2
606631,2067299,,,6.5,6.67,,,5.8,6.5,6.5,7.4,7,2
606632,2067300,,,6.75,6.75,,,6.2,6,6,7.8,7.5,2
606633,2067301,,,6,,,,,,,7.4,6.25,2
606634,2067302,6.75,7.5,,,6,3.75,5.4,7,,7,,2
606635,2067303,,,7,,,,,,,7.4,7.25,2
606636,2067304,,,6.75,7,,,5.4,8,6.25,7.2,8,2
606637,2067305,5.75,9,,,6.5,4.75,6.6,6.75,,7,,2
606638,2067306,6,8.5,,,5.92,3.25,4,6,,4.4,,2
606639,2067307,,,5.75,5.83,,,4.8,6.75,5.25,6.6,6.5,2
606640,2067308,,,4.5,5.33,,,5.4,6.5,5.5,7.2,6,2
606641,2067309,,,7.25,5.67,,,4.4,4.5,4.25,7.4,5.5,2
606642,2067310,,,7.25,,,,,,7.5,7.2,,2
606643,2067311,,,6,5.17,,,4,5.75,4.25,7.6,5.25,2
606644,2067312,,,5.5,6.17,,,5.6,6.75,6.5,7.6,6.5,2
606645,2067313,,8,,,,9.25,8.6,7,,,,2
606646,2067314,,,6.75,6.5,,,6.4,7.5,6,7.6,6.75,2
606647,2067315,7.5,7,,,6.42,4.75,5.2,5.5,,7,,2
606648,2067317,6.5,9.75,,,7.08,5,4.2,6.5,,6.4,,2
606649,2067318,,,8.75,,,,,,8,8,,2
606650,2067319,8,,,,,9.25,,6.25,,,,2
606651,2067320,7.25,8.75,,,7.58,6.75,6.2,5.75,,7.6,,2
606652,2067321,8,8.75,,,7.5,5.75,4.8,7.25,,7,,2
606653,2067322,,,6.75,6.75,,,5.8,7.5,5.5,6.8,8,2
606654,2067323,,,8.25,7.25,,,6,6.25,5.5,8.6,8,2
606655,2067324,,,6,6.17,,,4.2,6.25,6.25,7,6.25,2
606656,2067325,,,5,5.42,,,4,7.25,4.75,7,6.5,2
606657,2067326,7.5,,,,,7.25,,7.5,,,,2
606658,2067327,7.5,,,,,7,,8,,,,2
606659,2067328,,,8,,,,,,9.5,8,,2
606660,2067329,,,8.5,,,,,,,9,7.5,2
606661,2067330,,,,,,,7,7.5,,7.6,,2
606662,2067331,6.75,8.5,,,6.67,4.75,4.6,5.75,,7.2,,2
606663,2067332,,,8.75,,,,,,8.25,8.8,,2
606664,2067333,,,6.75,6.33,,,5.4,8.25,6,7.6,6.25,2
606665,2067334,6.25,8.5,,,6.67,5.25,3.6,5,,4.8,,2
606666,2067335,,,7,5.75,,,6.4,6.5,5,7.8,5.25,2
606667,2067336,,,6.75,6.17,,,7.2,7.5,5.5,7.6,6.25,2
606668,2067337,,,,,,,6.6,7.5,,8.4,,2
606669,2067338,,,,,,,7.6,,,9,8.25,2
606670,2067339,,,,,,,4.4,,,7.6,,2
606671,2067340,,,5.25,4.92,,,4.6,5.25,4,7,5.5,2
606672,2067341,,,5.75,5.75,,,7,6.5,5.25,5.2,6.25,2
606673,2067342,,,7.5,6.33,,,6.2,6,5.25,8.4,6.25,2
606674,2067343,,,7.5,6.42,,,5,5.75,5.75,6.2,6,2
606675,2067344,6,9.25,,,7.17,6.25,5.4,6.25,,6.6,,2
606676,2067345,7.5,10,,,8.17,7,5,8,,6.8,,2
606677,2067346,,,5.25,4.83,,,4.4,5.75,4,7.2,5.25,2
606678,2067347,,,,,,,,6.25,,,,2
606679,2067348,6.75,9.25,,,6.83,4.5,5.4,7.25,,7,,2
606680,2067349,8.5,8.75,,,7.5,5.25,6.2,4.25,,7.6,,2
606681,2067350,5.5,8.5,,,6.17,4.5,6.8,8,,7.2,,2
606682,2067351,6.75,9.25,,,6.83,4.5,5.4,7.25,,5.6,,2
606683,2067352,,,4.25,4.67,,,5.6,5.75,4.75,6.8,5,2
606684,2067353,7,,,,,5.5,,7,,,,2
606685,2067354,7.25,8.75,,,7.67,7,8.2,5.75,,7.4,,2
606686,2067355,7.25,8.75,,,7.92,7.75,7,6,,7.4,,2
606687,2067356,7.5,9,,,7.5,6,6,6.67,,7.2,,2
606688,2067357,7.5,7.5,,,6.42,4.25,6.4,5.75,,8.4,,2
606689,2067358,,,6.75,6.33,,,5.4,6.75,4.75,7,7.5,2
606690,2067359,,,7,,,,,,,8,8,2
606691,2067360,,,6.25,5.5,,,5.2,6,5,6.4,5.25,2
606692,2067361,,,7.5,7.17,,,7.2,7.75,6.5,7.6,7.5,2
606693,2067362,,,8.75,,,,,,8.75,9,,2
606694,2067363,,,5,4.83,,,6,3.75,4.75,6.8,4.75,2
606695,2067364,,,4.75,6.25,,,8.2,7.75,6.5,8.4,7.5,2
606696,2067365,,,8.5,,,,,,6.25,8,,2
606697,2067366,,,8.25,,,,,,7.5,7.4,,2
606698,2067367,7,7.25,,,6.42,5,4.8,6.5,,6.8,,2
606699,2067368,,,7,6.67,,,5.4,6.75,5,6.8,8,2
606700,2067369,,,5.75,6.17,,,5,7,6.25,8,6.5,2
606701,2067370,7.5,8,,,7.58,7.25,7.2,5.25,,7.6,,2
606702,2067372,7.75,,,,,4.75,,5.75,,,,2
606703,2067373,,,6.5,6.42,,,6.6,7,5,6.8,7.75,2
606704,2067374,6.25,9,,,6.42,4,3,6.25,,6.6,,2
606705,2067375,,,7,6.67,,,6.8,6.5,5,7.6,8,2
606706,2067376,,,5.5,5.33,,,4.2,7,4.5,6.4,6,2
606707,2067377,,,7,5.92,,,5.2,7.5,4.75,7.6,6,2
606708,2067378,5,7.5,,,5.25,3.25,4.8,7.5,,6.8,,2
606709,2067379,,,7,6.25,,,5.2,7,4.75,8,7,2
606710,2067380,,,6.5,6.25,,,4.8,8.25,6.25,7.6,6,2
606711,2067381,,,6.75,,,,,,,7.6,6.75,2
606712,2067382,,,3.75,,,,9.4,5,,8.4,7.75,2
606713,2067384,,,8.75,,,,,,,7.2,7.25,2
606714,2067385,4.75,8.75,,,6.08,4.75,4.4,6.25,,7.2,,2
606715,2067386,,,5.5,5.17,,,2.6,7.5,5.5,7.8,4.5,2
606716,2067387,6.25,9.75,,,7.33,6,5.6,8,,6.8,,2
606717,2067388,,,8,,,,,,,7.2,7.25,2
606718,2067389,,,7.25,6.75,,,6.8,7.25,5.5,6.8,7.5,2
606719,2067390,7.25,8.5,,,6.58,4,5.4,4.75,,7.8,,2
606720,2067391,,,2.75,3.58,,,3.8,7,4.75,6,3.25,2
606721,2067392,7.25,9.25,,,6.92,4.25,5.2,7.25,,7.4,,2
606722,2067393,,,8.25,,,,,,8,8.2,,2
606723,2067394,,,7.75,6.33,,,5.8,6.25,5,6.2,6.25,2
606724,2067395,,,8.75,8,,,7.8,7.25,7.25,9,8,2
606725,2067396,,,7.5,6.67,,,8,7,5.25,8.2,7.25,2
606726,2067397,6,8.5,,,6.58,5.25,8.8,5.75,,6.6,,2
606727,2067398,7.5,8.5,,,7.08,5.25,5.4,7.25,,6.6,,2
606728,2067399,,,5,5.33,,,4.2,7,5,7.6,6,2
606729,2067400,6.5,8,,,6.58,5.25,5.6,5.5,,8.4,,2
606730,2067402,,,5.5,5.75,,,6.8,6,6.5,8.2,5.25,2
606731,2067403,,,5,5.08,,,6.2,6.25,4.25,6.2,6,2
606732,2067404,,,5.25,5.08,,,6.8,4,5.75,5.4,4.25,2
606733,2067405,,,5.75,6.67,,,,6.25,6.5,7.6,7.75,2
606734,2067406,,,7.25,6.08,,,4.2,5.5,4,6.8,7,2
606735,2067407,8.75,9.5,,,7.92,5.5,6.6,7.5,,7.2,,2
606736,2067408,,,7.75,6.83,,,7.6,8,6.5,8,6.25,2
606737,2067409,,,8.75,5.92,,,6.6,7,5.25,8,3.75,2
606738,2067410,,,6,5.42,,,5.2,6,5,5.8,5.25,2
606739,2067411,5.25,8.25,,,6,4.5,4.6,5.75,,7.4,,2
606740,2067412,,,,,,,8,,,9,8,2
606741,2067413,7.5,8.75,,,7.42,6,6.8,6.75,,7,,2
606742,2067414,,,7,5.67,,,5.6,6.5,3.75,6.8,6.25,2
606743,2067415,,,7.5,6.92,,,4.4,6.75,7.75,7.2,5.5,2
606744,2067416,,,4.75,4.17,,,4.6,6.25,3.5,5.4,4.25,2
606745,2067417,,,6.5,6,,,3.8,5.75,3.75,8.4,7.75,2
606746,2067418,,,5,5,,,,,4.75,7.6,5.25,2
606747,2067419,7,8.75,,,7.33,6.25,4.6,5.5,,7.8,,2
606748,2067420,6.75,8.25,,,6.83,5.5,4.4,5.75,,7.6,,2
606749,2067421,,,7.5,6.67,,,5.6,6.5,6.75,7.6,5.75,2
606750,2067422,7,,,,,4.25,,4.25,,,,2
606751,2067423,,,6.5,6.75,,,5.6,7,5.75,8.8,8,2
606752,2067424,7.5,9.5,,,7.33,5,6.6,6,,4.6,,2
606753,2067425,,,7.5,6.92,,,4.8,6.25,6.25,7.4,7,2
606754,2067426,,,8.5,6.92,,,4.8,6.25,4.75,8.2,7.5,2
606755,2067427,,,7,6.58,,,5.2,6,5.25,8,7.5,2
606756,2067428,,,,,,,,7.75,,8.8,,2
606757,2067429,,,7.5,,,,,,5.75,5.8,,2
606758,2067430,,,7.5,6.67,,,7,7.25,5.75,7,6.75,2
606759,2067431,,,5.25,5,,,5.6,6.75,5,5.6,4.75,2
606760,2067432,7,9.25,,,7.92,7.5,7.2,5.25,,6.6,,2
606761,2067433,,,7,6.25,,,2.2,7,5.25,7.2,6.5,2
606762,2067434,,,5.75,5.83,,,5.2,7.25,4.75,8.6,7,2
606763,2067435,,,5.25,4.83,,,3.2,6.25,4,6.4,5.25,2
606764,2067436,,,7.25,6.67,,,4.4,5.75,5.25,7.2,7.5,2
606765,2067437,7.5,9,,,7.67,6.5,5.8,8,,7.8,,2
606766,2067438,,,4.75,5.67,,,7.6,7.25,5.5,8,6.75,2
606767,2067439,,,8.25,7.33,,,8,6.25,5.5,8.8,8.25,2
606768,2067440,,,6.5,5.67,,,4.6,7.25,4.5,7,6,2
606769,2067441,6.25,9.5,,,7.08,5.5,5,7.25,,7.8,,2
606770,2067442,5.75,,,,,4.25,,7.08,,,,2
606771,2067443,7.5,8.5,,,7.42,6.25,6.4,7.5,,7.2,,2
606772,2067444,,,5.25,4.75,,,3.8,6.75,5.25,7.4,3.75,2
606773,2067445,,,6.5,6.58,,,7.4,8,6.75,7.6,6.5,2
606774,2067447,,,4.5,,,,,,,6.8,5.75,2
606775,2067448,6.25,9,,,6.42,4,1.8,6,,7,,2
606776,2067449,,,5.25,5.92,,,5.4,6.25,5.75,6.6,6.75,2
606777,2067450,,,8.25,,,,,,,8,7.75,2
606778,2067451,,,4.75,5.08,,,5.6,7.75,4,7.4,6.5,2
606779,2067452,,,,,,,8.6,7.75,,8.4,,2
606780,2067453,,,5.25,,,,,,,6.6,5,2
606781,2067454,,,5.25,5.42,,,4.4,6.75,5.75,6.4,5.25,2
606782,2067455,,,,,,,8.2,7.25,,7.2,,2
606783,2067456,,,6,5.83,,,6.2,7.25,4.75,7.8,6.75,2
606784,2067457,7.75,8.5,,,7.42,6,3.2,7.25,,7.2,,2
606785,2067458,6.75,9,,,6.67,4.25,4.8,7.5,,6.8,,2
606786,2067459,,,6.75,6.42,,,7,6.5,5.5,7.4,7,2
606787,2067460,,,6.5,,,,,,6.25,8.8,,2
606788,2067461,,,7,6.17,,,5.4,6.75,5.75,8.6,5.75,2
606789,2067462,,,,,,,,,,8.2,6.5,2
